Object Name,GESW Id,Field ID,Import Process,Object Status,Parent Id,Remarks
edist_oh_transformer_bank,236223514,236223514,Update,Imported,,
edist_oh_transformer_bank,237148913,237148913,Update,Imported,,
edist_oh_transformer_bank,236264742,236264742,Update,Imported,,
edist_oh_transformer_bank,236204025,236204025,Update,Imported,,
edist_oh_transformer_bank,236204361,236204361,Update,Imported,,
edist_oh_transformer_bank,236223780,236223780,Update,Imported,,
edist_oh_transformer_bank,236243663,236243663,Update,Imported,,
edist_oh_transformer_bank,236243945,236243945,Update,Imported,,
edist_oh_transformer_bank,236204616,236204616,Update,Imported,,
edist_oh_transformer_bank,236244260,236244260,Update,Imported,,
edist_oh_transformer_bank,236204340,236204340,Update,Imported,,
edist_oh_transformer_bank,236223600,236223600,Update,Imported,,
edist_oh_transformer_bank,236223014,236223014,Update,Imported,,
edist_oh_transformer_bank,237150968,237150968,Update,Imported,,
edist_oh_transformer_bank,236223255,236223255,Update,Imported,,
edist_oh_transformer_bank,236203217,236203217,Update,Imported,,
edist_oh_transformer_bank,236244179,236244179,Update,Imported,,
edist_oh_transformer_bank,236223347,236223347,Update,Imported,,
edist_oh_transformer_bank,236264681,236264681,Update,Imported,,
edist_oh_transformer_bank,237153492,237153492,Update,Imported,,
edist_oh_transformer_bank,236203824,236203824,Update,Imported,,
edist_oh_transformer_bank,236264963,236264963,Update,Imported,,
edist_oh_transformer_bank,236203780,236203780,Update,Imported,,
edist_oh_transformer_bank,236223625,236223625,Update,Imported,,
edist_oh_transformer_bank,131091704,131091704,Update,Imported,,
edist_oh_transformer_bank,420182427,420182427,Update,Imported,,
edist_oh_transformer_bank,212021111,212021111,Update,Imported,, Warning: offset between Transformer and Structure node(Conductor last coord) is not 30 feet The current Offset value is 1.100e+003
edist_oh_transformer_bank,420182484,420182484,Update,Imported,,
edist_oh_transformer_bank,96758024,96758024,Update,Imported,,
edist_oh_transformer_bank,236223054,236223054,Update,Imported,,
edist_oh_transformer_bank,236204048,236204048,Update,Imported,,
edist_oh_transformer_bank,236244200,236244200,Update,Imported,,
edist_oh_transformer_bank,420182546,420182546,Update,Imported,,
edist_oh_transformer_bank,236284201,236284201,Update,Imported,,
edist_oh_transformer_bank,236264702,236264702,Update,Imported,,
edist_oh_transformer_bank,236264463,236264463,Update,Imported,,
edist_oh_transformer_bank,236244285,236244285,Update,Imported,,
edist_oh_transformer_bank,236264377,236264377,Update,Imported,,
edist_oh_transformer_bank,236223033,236223033,Update,Imported,,
edist_oh_transformer_bank,236223449,236223449,Update,Imported,,
edist_oh_transformer_bank,236223372,236223372,Update,Imported,,
edist_oh_transformer_bank,236244006,236244006,Update,Imported,,
edist_oh_transformer_bank,236203196,236203196,Update,Imported,,
edist_oh_transformer_bank,236223579,236223579,Update,Imported,,
edist_oh_transformer_bank,236264442,236264442,Update,Imported,,
edist_oh_transformer_bank,154167380,154167380,Update,Imported,,
edist_oh_transformer_bank,236204289,236204289,Update,Imported,,
edist_oh_transformer_bank,236223650,236223650,Update,Imported,,
edist_oh_transformer_bank,236222991,236222991,Update,Imported,,
edist_oh_transformer_bank,236243619,236243619,Update,Imported,,
edist_oh_transformer_bank,237398904,237398904,Update,Imported,,
edist_oh_transformer_bank,236243726,236243726,Update,Imported,,
edist_oh_transformer_bank,58692157,58692157,Update,Imported,,
edist_oh_transformer_bank,236243903,236243903,Update,Imported,,
edist_oh_transformer_bank,236243991,236243991,Update,Imported,,
edist_oh_transformer_bank,388573903,388573903,Update,Imported,,
edist_oh_transformer_bank,236243802,236243802,Update,Imported,,
edist_oh_transformer_bank,236264398,236264398,Update,Imported,,
edist_oh_transformer_bank,236264639,236264639,Update,Imported,,
edist_oh_transformer_bank,236264484,236264484,Update,Imported,,
edist_oh_transformer_bank,236203328,236203328,Update,Imported,,
edist_oh_transformer_bank,236244219,236244219,Update,Imported,,
edist_oh_transformer_bank,236264597,236264597,Update,Imported,,
edist_oh_transformer_bank,131091683,131091683,Update,Imported,,
edist_oh_transformer_bank,236204483,236204483,Update,Imported,,
edist_oh_transformer_bank,236243766,236243766,Update,Imported,,
edist_oh_transformer_bank,354862849,354862849,Update,Imported,,
edist_oh_transformer_bank,236223696,236223696,Update,Imported,,
edist_oh_transformer_unit,236204017,236204017,Update,Imported,236204006,unset
edist_oh_transformer_unit,236204021,236204021,Update,Imported,236204006,unset
edist_oh_transformer_unit,236204019,236204019,Update,Imported,236204006,unset
edist_oh_transformer_unit,527632366,-50025359,Insert,Imported,527632151,unset
edist_oh_transformer_unit,527632371,-50024584,Insert,Imported,527632170,unset
edist_oh_transformer_unit,527632376,-46033723,Insert,Imported,116461089,unset
edist_oh_transformer_unit,527632381,-46033724,Insert,Imported,116461089,unset
edist_oh_transformer_unit,236265060,236265060,Update,Imported,236265047,unset
edist_oh_transformer_unit,236223525,236223525,Update,Imported,236223514,unset
edist_oh_transformer_unit,236265062,236265062,Update,Imported,236265047,unset
edist_oh_transformer_unit,236223915,236223915,Update,Imported,236223904,unset
edist_oh_transformer_unit,476488385,476488385,Update,Imported,236264908,unset
edist_oh_transformer_unit,236223917,236223917,Update,Imported,236223904,unset
edist_oh_transformer_unit,236244251,236244251,Update,Imported,236244240,unset
edist_oh_transformer_unit,236223919,236223919,Update,Imported,236223904,unset
edist_oh_transformer_unit,154167396,154167396,Update,Imported,154167380,unset
edist_oh_transformer_unit,236243758,236243758,Update,Imported,236243747,unset
edist_oh_transformer_unit,236223408,236223408,Update,Imported,236223397,unset
edist_oh_transformer_unit,237874941,237874941,Update,Imported,237874930,unset
edist_oh_transformer_unit,236244230,236244230,Update,Imported,236244219,unset
edist_oh_transformer_unit,96758041,96758041,Update,Imported,96758024,unset
edist_oh_transformer_unit,236204395,236204395,Update,Imported,236204384,unset
edist_oh_transformer_unit,236265058,236265058,Update,Imported,236265047,unset
edist_oh_transformer_unit,236204397,236204397,Update,Imported,236204384,unset
edist_oh_transformer_unit,236204399,236204399,Update,Imported,236204384,unset
edist_oh_transformer_unit,236243737,236243737,Update,Imported,236243726,unset
edist_oh_transformer_unit,236223460,236223460,Update,Imported,236223449,unset
edist_oh_transformer_unit,236203339,236203339,Update,Imported,236203328,unset
edist_oh_transformer_unit,476486576,476486576,Update,Imported,236223228,unset
edist_oh_transformer_unit,236244271,236244271,Update,Imported,236244260,unset
edist_oh_transformer_unit,236244273,236244273,Update,Imported,236244260,unset
edist_oh_transformer_unit,236243777,236243777,Update,Imported,236243766,unset
edist_oh_transformer_unit,236244275,236244275,Update,Imported,236244260,unset
edist_oh_transformer_unit,153437201,153437201,Update,Imported,236264727,unset
edist_oh_transformer_unit,476485487,476485487,Update,Imported,236203824,unset
edist_oh_transformer_unit,236223791,236223791,Update,Imported,236223780,unset
edist_oh_transformer_unit,236264692,236264692,Update,Imported,236264681,unset
edist_oh_transformer_unit,96758037,96758037,Update,Imported,96758024,unset
edist_oh_transformer_unit,236223795,236223795,Update,Imported,236223780,unset
edist_oh_transformer_unit,236204254,236204254,Update,Imported,236204239,unset
edist_oh_transformer_unit,236264953,236264953,Update,Imported,236264942,unset
edist_oh_transformer_unit,236223410,236223410,Update,Imported,236223397,unset
edist_oh_transformer_unit,236223412,236223412,Update,Imported,236223397,unset
edist_oh_transformer_unit,394202778,394202778,Update,Imported,394202759,unset
edist_oh_transformer_unit,236223027,236223027,Update,Imported,236223014,unset
edist_oh_transformer_unit,236223287,236223287,Update,Imported,236223276,unset
edist_oh_transformer_unit,236223661,236223661,Update,Imported,236223650,unset
edist_oh_transformer_unit,476486603,476486603,Update,Imported,236223579,unset
edist_oh_transformer_unit,236243653,236243653,Update,Imported,236243642,unset
edist_oh_transformer_unit,476486594,476486594,Update,Imported,236223347,unset
edist_oh_transformer_unit,236244213,236244213,Update,Imported,236244200,unset
edist_oh_transformer_unit,236243792,236243792,Update,Imported,236243781,unset
edist_oh_transformer_unit,236223770,236223770,Update,Imported,236223759,unset
edist_oh_transformer_unit,476487476,476487476,Update,Imported,236243861,unset
edist_oh_transformer_unit,236243914,236243914,Update,Imported,236243903,unset
edist_oh_transformer_unit,236223613,236223613,Update,Imported,236223600,unset
edist_oh_transformer_unit,388573922,388573922,Update,Imported,388573903,unset
edist_oh_transformer_unit,236244296,236244296,Update,Imported,236244285,unset
edist_oh_transformer_unit,236203770,236203770,Update,Imported,236203759,unset
edist_oh_transformer_unit,236244298,236244298,Update,Imported,236244285,unset
edist_oh_transformer_unit,154168202,154168202,Update,Imported,154167401,unset
edist_oh_transformer_unit,236264713,236264713,Update,Imported,236264702,unset
edist_oh_transformer_unit,476488367,476488367,Update,Imported,236264702,unset
edist_oh_transformer_unit,476487485,476487485,Update,Imported,236243882,unset
edist_oh_transformer_unit,236264974,236264974,Update,Imported,236264963,unset
edist_oh_transformer_unit,476509031,476509031,Update,Imported,237539525,unset
edist_oh_transformer_unit,236243573,236243573,Update,Imported,236243562,unset
edist_oh_transformer_unit,96758039,96758039,Update,Imported,96758024,unset
edist_oh_transformer_unit,476487503,476487503,Update,Imported,236244130,unset
edist_oh_transformer_unit,476486621,476486621,Update,Imported,236223738,unset
edist_oh_transformer_unit,236203542,236203542,Update,Imported,236203531,unset
edist_oh_transformer_unit,236223682,236223682,Update,Imported,236223671,unset
edist_oh_transformer_unit,236203544,236203544,Update,Imported,236203531,unset
edist_oh_transformer_unit,236204250,236204250,Update,Imported,236204239,unset
edist_oh_transformer_unit,236203546,236203546,Update,Imported,236203531,unset
edist_oh_transformer_unit,236204300,236204300,Update,Imported,236204289,unset
edist_oh_transformer_unit,58692166,58692166,Update,Imported,58692157,unset
edist_oh_transformer_unit,476452147,476452147,Update,Imported,220803308,unset
edist_oh_transformer_unit,476488358,476488358,Update,Imported,236264702,unset
edist_oh_transformer_unit,236223291,236223291,Update,Imported,236223276,unset
edist_oh_transformer_unit,236223002,236223002,Update,Imported,236222991,unset
edist_oh_transformer_unit,236243828,236243828,Update,Imported,236243817,unset
edist_oh_transformer_unit,236264453,236264453,Update,Imported,236264442,unset
edist_oh_transformer_unit,476486612,476486612,Update,Imported,236223600,unset
edist_oh_transformer_unit,236203791,236203791,Update,Imported,236203780,unset
edist_oh_transformer_unit,236244300,236244300,Update,Imported,236244285,unset
edist_oh_transformer_unit,131091699,131091699,Update,Imported,131091683,unset
edist_oh_transformer_unit,236204036,236204036,Update,Imported,236204025,unset
edist_oh_transformer_unit,236243813,236243813,Update,Imported,236243802,unset
edist_oh_transformer_unit,236243935,236243935,Update,Imported,236243924,unset
edist_oh_transformer_unit,236223029,236223029,Update,Imported,236223014,unset
edist_oh_transformer_unit,236223153,236223153,Update,Imported,236223138,unset
edist_oh_transformer_unit,237148924,237148924,Update,Imported,237148913,unset
edist_oh_transformer_unit,473252616,473252616,Update,Imported,236223759,unset
edist_oh_transformer_unit,236223289,236223289,Update,Imported,236223276,unset
edist_oh_transformer_unit,236204600,236204600,Update,Imported,236204589,unset
edist_oh_transformer_unit,71190460,71190460,Update,Imported,236243684,unset
edist_oh_transformer_unit,236204059,236204059,Update,Imported,236204048,unset
edist_oh_transformer_unit,71190476,71190476,Update,Imported,236243663,unset
edist_oh_transformer_unit,236204602,236204602,Update,Imported,236204589,unset
edist_oh_transformer_unit,236223065,236223065,Update,Imported,236223054,unset
edist_oh_transformer_unit,476486648,476486648,Update,Imported,236223826,unset
edist_oh_transformer_unit,476487494,476487494,Update,Imported,236243968,unset
edist_oh_transformer_unit,237153503,237153503,Update,Imported,237153492,unset
edist_oh_transformer_unit,473252621,473252621,Update,Imported,236223759,unset
edist_oh_transformer_unit,236223266,236223266,Update,Imported,236223255,unset
edist_oh_transformer_unit,236223312,236223312,Update,Imported,236223301,unset
edist_oh_transformer_unit,476486630,476486630,Update,Imported,236223780,unset
edist_oh_transformer_unit,236223316,236223316,Update,Imported,236223301,unset
edist_oh_transformer_unit,476512786,476512786,Update,Imported,237874930,unset
edist_oh_transformer_unit,420182567,420182567,Update,Imported,420182546,unset
edist_oh_transformer_unit,476486639,476486639,Update,Imported,236223805,unset
edist_oh_transformer_unit,236264856,236264856,Update,Imported,236264845,unset
edist_oh_transformer_unit,236244190,236244190,Update,Imported,236244179,unset
edist_oh_transformer_unit,388412292,388412292,Update,Imported,388412273,unset
edist_oh_transformer_unit,236265006,236265006,Update,Imported,236264993,unset
edist_oh_transformer_unit,236284212,236284212,Update,Imported,236284201,unset
edist_oh_transformer_unit,236203814,236203814,Update,Imported,236203803,unset
edist_oh_transformer_unit,476488394,476488394,Update,Imported,236265020,unset
edist_oh_transformer_unit,236265004,236265004,Update,Imported,236264993,unset
edist_oh_transformer_unit,236264919,236264919,Update,Imported,236264908,unset
edist_oh_transformer_unit,476504702,476504702,Update,Imported,237150987,unset
edist_oh_transformer_unit,236264629,236264629,Update,Imported,236264618,unset
edist_oh_transformer_unit,236204550,236204550,Update,Imported,236204539,unset
edist_oh_transformer_unit,236204552,236204552,Update,Imported,236204539,unset
edist_oh_transformer_unit,236243956,236243956,Update,Imported,236243945,unset
edist_oh_transformer_unit,236204554,236204554,Update,Imported,236204539,unset
edist_oh_transformer_unit,236264363,236264363,Update,Imported,236264352,unset
edist_oh_transformer_unit,237927139,237927139,Update,Imported,237927128,unset
edist_oh_transformer_unit,236204330,236204330,Update,Imported,236204319,unset
edist_oh_transformer_unit,236284248,236284248,Update,Imported,236284237,unset
edist_oh_transformer_unit,476504693,476504693,Update,Imported,237150968,unset
edist_oh_transformer_unit,58600893,58600893,Update,Imported,58600889,unset
edist_oh_transformer_unit,237151000,237151000,Update,Imported,237150987,unset
edist_oh_transformer_unit,236244053,236244053,Update,Imported,236244042,unset
edist_oh_transformer_unit,237151002,237151002,Update,Imported,237150987,unset
edist_oh_transformer_unit,236244055,236244055,Update,Imported,236244042,unset
edist_oh_transformer_unit,236244057,236244057,Update,Imported,236244042,unset
edist_oh_transformer_unit,354862871,354862871,Update,Imported,354862849,unset
edist_oh_transformer_unit,236223385,236223385,Update,Imported,236223372,unset
edist_oh_transformer_unit,476485505,476485505,Update,Imported,236204239,unset
edist_oh_transformer_unit,236244211,236244211,Update,Imported,236244200,unset
edist_oh_transformer_unit,58692167,58692167,Update,Imported,58692157,unset
edist_oh_transformer_unit,236223611,236223611,Update,Imported,236223600,unset
edist_oh_transformer_unit,58692168,58692168,Update,Imported,58692157,unset
edist_oh_transformer_unit,236204627,236204627,Update,Imported,236204616,unset
edist_oh_transformer_unit,476486540,476486540,Update,Imported,236223014,unset
edist_oh_transformer_unit,237150023,237150023,Update,Imported,237150012,unset
edist_oh_transformer_unit,212021131,212021131,Update,Imported,212021111,unset
edist_oh_transformer_unit,236264388,236264388,Update,Imported,236264377,unset
edist_oh_transformer_unit,236203567,236203567,Update,Imported,236203556,unset
edist_oh_transformer_unit,236264877,236264877,Update,Imported,236264866,unset
edist_oh_transformer_unit,476486549,476486549,Update,Imported,236223138,unset
edist_oh_transformer_unit,236244017,236244017,Update,Imported,236244006,unset
edist_oh_transformer_unit,236264898,236264898,Update,Imported,236264887,unset
edist_oh_transformer_unit,236204494,236204494,Update,Imported,236204483,unset
edist_oh_transformer_unit,236244078,236244078,Update,Imported,236244067,unset
edist_oh_transformer_unit,236264474,236264474,Update,Imported,236264463,unset
edist_oh_transformer_unit,236264753,236264753,Update,Imported,236264742,unset
edist_oh_transformer_unit,236264923,236264923,Update,Imported,236264908,unset
edist_oh_transformer_unit,236264755,236264755,Update,Imported,236264742,unset
edist_oh_transformer_unit,236223640,236223640,Update,Imported,236223625,unset
edist_oh_transformer_unit,236264757,236264757,Update,Imported,236264742,unset
edist_oh_transformer_unit,116461106,116461106,Update,Imported,116461089,unset
edist_oh_transformer_unit,476507744,476507744,Update,Imported,237398904,unset
edist_oh_transformer_unit,236204604,236204604,Update,Imported,236204589,unset
edist_oh_transformer_unit,131091720,131091720,Update,Imported,131091704,unset
edist_oh_transformer_unit,236223218,236223218,Update,Imported,236223207,unset
edist_oh_transformer_unit,131091722,131091722,Update,Imported,131091704,unset
edist_oh_transformer_unit,236223358,236223358,Update,Imported,236223347,unset
edist_oh_transformer_unit,131091724,131091724,Update,Imported,131091704,unset
edist_oh_transformer_unit,236204082,236204082,Update,Imported,236204071,unset
edist_oh_transformer_unit,236265033,236265033,Update,Imported,236265020,unset
edist_oh_transformer_unit,236265035,236265035,Update,Imported,236265020,unset
edist_oh_transformer_unit,236223241,236223241,Update,Imported,236223228,unset
edist_oh_transformer_unit,237150981,237150981,Update,Imported,237150968,unset
edist_oh_transformer_unit,237150983,237150983,Update,Imported,237150968,unset
edist_oh_transformer_unit,220803433,220803433,Update,Imported,220803414,unset
edist_oh_transformer_unit,236244099,236244099,Update,Imported,236244088,unset
edist_oh_transformer_unit,236264409,236264409,Update,Imported,236264398,unset
edist_oh_transformer_unit,236264799,236264799,Update,Imported,236264788,unset
edist_oh_transformer_unit,236243851,236243851,Update,Imported,236243840,unset
edist_oh_transformer_unit,236244120,236244120,Update,Imported,236244109,unset
edist_oh_transformer_unit,236223360,236223360,Update,Imported,236223347,unset
edist_oh_transformer_unit,236264778,236264778,Update,Imported,236264767,unset
edist_oh_transformer_unit,236223707,236223707,Update,Imported,236223696,unset
edist_oh_transformer_unit,420182446,420182446,Update,Imported,420182427,unset
edist_oh_transformer_unit,236264608,236264608,Update,Imported,236264597,unset
edist_oh_transformer_unit,236223107,236223107,Update,Imported,236223096,unset
edist_oh_transformer_unit,236223239,236223239,Update,Imported,236223228,unset
edist_oh_transformer_unit,237150958,237150958,Update,Imported,237150947,unset
edist_oh_transformer_unit,236244215,236244215,Update,Imported,236244200,unset
edist_oh_transformer_unit,476485388,476485388,Update,Imported,236203196,unset
edist_oh_transformer_unit,236223875,236223875,Update,Imported,236223864,unset
edist_oh_transformer_unit,236223314,236223314,Update,Imported,236223301,unset
edist_oh_transformer_unit,237150937,237150937,Update,Imported,237150926,unset
edist_oh_transformer_unit,236204496,236204496,Update,Imported,236204483,unset
edist_oh_transformer_unit,236204498,236204498,Update,Imported,236204483,unset
edist_oh_transformer_unit,236203228,236203228,Update,Imported,236203217,unset
edist_oh_transformer_unit,112389397,112389397,Update,Imported,112389382,unset
edist_oh_transformer_unit,476512795,476512795,Update,Imported,237874930,unset
edist_oh_transformer_unit,236204351,236204351,Update,Imported,236204340,unset
edist_oh_transformer_unit,65038668,65038668,Update,Imported,236223033,unset
edist_oh_transformer_unit,236244141,236244141,Update,Imported,236244130,unset
edist_oh_transformer_unit,236243760,236243760,Update,Imported,236243747,unset
edist_oh_transformer_unit,236223383,236223383,Update,Imported,236223372,unset
edist_oh_transformer_unit,236244145,236244145,Update,Imported,236244130,unset
edist_oh_transformer_unit,476488340,476488340,Update,Imported,236264484,unset
edist_oh_transformer_unit,236223128,236223128,Update,Imported,236223117,unset
edist_oh_transformer_unit,236223387,236223387,Update,Imported,236223372,unset
edist_oh_transformer_unit,476486531,476486531,Update,Imported,236222991,unset
edist_oh_transformer_unit,236223504,236223504,Update,Imported,236223493,unset
edist_oh_transformer_unit,236223636,236223636,Update,Imported,236223625,unset
edist_oh_transformer_unit,236203360,236203360,Update,Imported,236203349,unset
edist_oh_transformer_unit,236223638,236223638,Update,Imported,236223625,unset
edist_oh_transformer_unit,476488349,476488349,Update,Imported,236264660,unset
edist_oh_transformer_unit,236223481,236223481,Update,Imported,236223470,unset
edist_oh_transformer_unit,112389399,112389399,Update,Imported,112389382,unset
edist_oh_transformer_unit,236223728,236223728,Update,Imported,236223717,unset
edist_oh_transformer_unit,236264650,236264650,Update,Imported,236264639,unset
edist_oh_transformer_unit,420182503,420182503,Update,Imported,420182484,unset
edist_oh_transformer_unit,236243630,236243630,Update,Imported,236243619,unset
edist_oh_transformer_unit,112389395,112389395,Update,Imported,112389382,unset
edist_oh_transformer_unit,476486567,476486567,Update,Imported,236223186,unset
edist_oh_transformer_unit,236204372,236204372,Update,Imported,236204361,unset
edist_oh_transformer_unit,236243762,236243762,Update,Imported,236243747,unset
edist_oh_transformer_unit,236244002,236244002,Update,Imported,236243991,unset
edist_oh_transformer_unit,237539538,237539538,Update,Imported,237539525,unset
edist_oh_transformer_unit,236264430,236264430,Update,Imported,236264419,unset
edist_oh_transformer_unit,349065562,349065562,Update,Imported,349065543,unset
edist_oh_transformer_unit,212021127,212021127,Update,Imported,212021111,unset
edist_oh_transformer_unit,236223149,236223149,Update,Imported,236223138,unset
edist_oh_transformer_unit,237539540,237539540,Update,Imported,237539525,unset
edist_oh_transformer_unit,236265008,236265008,Update,Imported,236264993,unset
edist_oh_transformer_unit,212021129,212021129,Update,Imported,212021111,unset
edist_ug_transformer,527632863,-46030234,Insert,Imported,,
edist_ug_transformer,453833212,453833212,Update,Imported,,
edist_ug_transformer,236223923,236223923,Update,Imported,,
edist_ug_transformer,372481119,372481119,Update,Imported,,
edist_ug_transformer,236223889,236223889,Update,Imported,,
edist_ug_transformer,236223847,236223847,Update,Imported,,
edist_ug_transformer,348810972,348810972,Update,Imported,,
edist_ug_transformer,237605196,237605196,Update,Imported,,
edist_ug_transformer,236264809,236264809,Update,Imported,,
edist_ug_transformer,236284060,236284060,Update,Imported,,
edist_ug_transformer,237649621,237649621,Update,Imported,,
edist_ug_transformer,236244149,236244149,Update,Imported,,
edist_ug_transformer,236264927,236264927,Update,Imported,,
edist_ug_transformer,424348289,424348289,Update,Imported,,
edist_ug_transformer,236284222,236284222,Update,Imported,,
edist_ug_transformer,236264978,236264978,Update,Imported,,
edist_ug_transformer,236204224,236204224,Update,Imported,,
edist_ug_transformer,388412373,388412373,Update,Imported,,
edist_ug_transformer,119383130,119383130,Update,Imported,,
edist_ug_transformer,237706461,237706461,Update,Imported,,
edist_ug_transformer,237719571,237719571,Update,Imported,,
edist_ug_transformer,237554828,237554828,Update,Imported,,
edist_ug_transformer,453833259,453833259,Update,Imported,,
edist_ug_transformer,420182614,420182614,Update,Imported,,
edist_ug_transformer,237571254,237571254,Update,Imported,,
edist_ug_transformer,237794614,237794614,Update,Imported,,
edist_ug_transformer,237431053,237431053,Update,Imported,,
edist_ug_transformer,129395514,129395514,Update,Imported,,
edist_ug_transformer,482181431,482181431,Update,Imported,,
edist_ug_transformer,470970542,470970542,Update,Imported,,
edist_ug_transformer,236244164,236244164,Update,Imported,,
edist_ug_transformer,237649606,237649606,Update,Imported,,
edist_ug_transformer,236244027,236244027,Update,Imported,,
edist_ug_transformer,445137147,445137147,Update,Imported,,
edist_ug_transformer,411109427,411109427,Update,Imported,,
edist_ug_transformer_unit,527632910,-35000921,Insert,Imported,527632863,unset
edist_ug_transformer_unit,237605207,237605207,Update,Imported,237605196,unset
edist_ug_transformer_unit,237554839,237554839,Update,Imported,237554828,unset
edist_ug_transformer_unit,236223934,236223934,Update,Imported,236223923,unset
edist_ug_transformer_unit,477054427,477054427,Update,Imported,237719571,unset
edist_ug_transformer_unit,129395529,129395529,Update,Imported,129395514,unset
edist_ug_transformer_unit,348810988,348810988,Update,Imported,348810972,
edist_ug_transformer_unit,236223900,236223900,Update,Imported,236223889,unset
edist_ug_transformer_unit,119383140,119383140,Update,Imported,119383130,unset
edist_ug_transformer_unit,477053464,477053464,Update,Imported,237706461,unset
land_lot_centroid,53772679,53772679,Update,Imported,,
land_lot_centroid,321848828,321848828,Update,Imported,,
land_lot_centroid,216693862,216693862,Update,Imported,,
land_lot_centroid,216969641,216969641,Update,Imported,,
land_lot_centroid,216691790,216691790,Update,Imported,,
land_lot_centroid,216691448,216691448,Update,Imported,,
land_lot_centroid,216692352,216692352,Update,Imported,,
land_lot_centroid,216873918,216873918,Update,Imported,,
land_lot_centroid,216608217,216608217,Update,Imported,,
land_lot_centroid,216874061,216874061,Update,Imported,,
land_lot_centroid,216601607,216601607,Update,Imported,,
land_lot_centroid,216787657,216787657,Update,Imported,,
land_lot_centroid,216787085,216787085,Update,Imported,,
land_lot_centroid,216786203,216786203,Update,Imported,,
land_lot_centroid,216696214,216696214,Update,Imported,,
land_lot_centroid,216783718,216783718,Update,Imported,,
land_lot_centroid,216696027,216696027,Update,Imported,,
land_lot_centroid,216694673,216694673,Update,Imported,,
land_lot_centroid,216787275,216787275,Update,Imported,,
land_lot_centroid,216601227,216601227,Update,Imported,,
land_lot_centroid,221416984,221416984,Update,Imported,,
land_lot_centroid,216784051,216784051,Update,Imported,,
land_lot_centroid,216873940,216873940,Update,Imported,,
land_lot_centroid,216875045,216875045,Update,Imported,,
land_lot_centroid,216783337,216783337,Update,Imported,,
land_lot_centroid,216693488,216693488,Update,Imported,,
land_lot_centroid,216607500,216607500,Update,Imported,,
land_lot_centroid,216784665,216784665,Update,Imported,,
land_lot_centroid,216873330,216873330,Update,Imported,,
land_lot_centroid,216606288,216606288,Update,Imported,,
land_lot_centroid,216784284,216784284,Update,Imported,,
land_lot_centroid,216783161,216783161,Update,Imported,,
land_lot_centroid,216608243,216608243,Update,Imported,,
land_lot_centroid,216608627,216608627,Update,Imported,,
land_lot_centroid,216600350,216600350,Update,Imported,,
land_lot_centroid,216693851,216693851,Update,Imported,,
land_lot_centroid,216874050,216874050,Update,Imported,,
land_lot_centroid,216694298,216694298,Update,Imported,,
land_lot_centroid,216606085,216606085,Update,Imported,,
land_lot_centroid,216602946,216602946,Update,Imported,,
land_lot_centroid,216604407,216604407,Update,Imported,,
land_lot_centroid,216874281,216874281,Update,Imported,,
land_lot_centroid,216783744,216783744,Update,Imported,,
land_lot_centroid,216695502,216695502,Update,Imported,,
land_lot_centroid,216786003,216786003,Update,Imported,,
land_lot_centroid,216607126,216607126,Update,Imported,,
land_lot_centroid,216874836,216874836,Update,Imported,,
land_lot_centroid,216874259,216874259,Update,Imported,,
land_lot_centroid,216787074,216787074,Update,Imported,,
land_lot_centroid,216606277,216606277,Update,Imported,,
land_lot_centroid,216873797,216873797,Update,Imported,,
land_lot_centroid,216696628,216696628,Update,Imported,,
land_lot_centroid,216782897,216782897,Update,Imported,,
land_lot_centroid,216696016,216696016,Update,Imported,,
land_lot_centroid,216601216,216601216,Update,Imported,,
land_lot_centroid,216873698,216873698,Update,Imported,,
land_lot_centroid,216608664,216608664,Update,Imported,,
land_lot_centroid,216607585,216607585,Update,Imported,,
land_lot_centroid,216607423,216607423,Update,Imported,,
land_lot_centroid,216783465,216783465,Update,Imported,,
land_lot_centroid,216693582,216693582,Update,Imported,,
land_lot_centroid,216784654,216784654,Update,Imported,,
land_lot_centroid,216696247,216696247,Update,Imported,,
land_lot_centroid,216693477,216693477,Update,Imported,,
land_lot_centroid,216783939,216783939,Update,Imported,,
land_lot_centroid,216695802,216695802,Update,Imported,,
land_lot_centroid,216695125,216695125,Update,Imported,,
land_lot_centroid,216784084,216784084,Update,Imported,,
land_lot_centroid,216601574,216601574,Update,Imported,,
land_lot_centroid,216786652,216786652,Update,Imported,,
land_lot_centroid,216876286,216876286,Update,Imported,,
land_lot_centroid,65298377,65298377,Update,Imported,,
land_lot_centroid,216784273,216784273,Update,Imported,,
land_lot_centroid,216783150,216783150,Update,Imported,,
land_lot_centroid,216608616,216608616,Update,Imported,,
land_lot_centroid,216608232,216608232,Update,Imported,,
land_lot_centroid,216786270,216786270,Update,Imported,,
land_lot_centroid,216606074,216606074,Update,Imported,,
land_lot_centroid,216602935,216602935,Update,Imported,,
land_lot_centroid,216600383,216600383,Update,Imported,,
land_lot_centroid,216874270,216874270,Update,Imported,,
land_lot_centroid,216786603,216786603,Update,Imported,,
land_lot_centroid,216783733,216783733,Update,Imported,,
land_lot_centroid,216873467,216873467,Update,Imported,,
land_lot_centroid,216874083,216874083,Update,Imported,,
land_lot_centroid,216787675,216787675,Update,Imported,,
land_lot_centroid,216599963,216599963,Update,Imported,,
land_lot_centroid,216695429,216695429,Update,Imported,,
land_lot_centroid,216696617,216696617,Update,Imported,,
land_lot_centroid,216604506,216604506,Update,Imported,,
