Table Name,ID,Parent ID,Change Type,Attribute,Original Value,New Value
Audit History,165196871,N/A,INSERT,,,
Audit History,165196903,N/A,INSERT,,,
Pole,229929053,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229929181,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527588976,N/A,INSERT,,,
Audit History,165197186,N/A,INSERT,,,
Audit History,165197218,N/A,INSERT,,,
Audit History,165197154,N/A,INSERT,,,
Audit History,165197282,N/A,INSERT,,,
OH Transformer Bank Unit,428217480,235937940,UPDATE,phase,B,C
Primary Wire,217518112,217518109,UPDATE,phase,C,A
Primary Wire,217518144,217518141,UPDATE,phase,C,A
Primary Wire,217518080,217518079,UPDATE,phase,A,C
OH Primary,354174967,N/A,UPDATE,installed_length,85.11,87
OH Transformer Bank Unit,476472986,235955478,UPDATE,status,Existing,Deleted
Audit History,165196557,N/A,INSERT,,,
Audit History,165196589,N/A,INSERT,,,
Audit History,165196717,N/A,INSERT,,,
Primary Wire,217411056,217411054,UPDATE,status,Existing,Deleted
OH Fuse,233907936,N/A,UPDATE,type,Unknown,Cutout
Audit History,165196936,N/A,INSERT,,,
Audit History,165197032,N/A,INSERT,,,
Primary Wire,217411211,217411209,UPDATE,insulation,Unknown,BARE
Pole,229929806,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229929966,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165197251,N/A,INSERT,,,
Audit History,165196531,N/A,INSERT,,,
Audit History,165196499,N/A,INSERT,,,
Pole,229929273,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229930025,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165196750,N/A,INSERT,,,
Audit History,165196782,N/A,INSERT,,,
Audit History,165196622,N/A,INSERT,,,
Audit History,165196654,N/A,INSERT,,,
Pole,229930276,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229930308,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229929556,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165197001,N/A,INSERT,,,
Audit History,165196841,N/A,INSERT,,,
Audit History,165196873,N/A,INSERT,,,
Audit History,165196905,N/A,INSERT,,,
Primary Wire,217410492,217410489,UPDATE,phase,A,B
OH Primary,217408696,N/A,UPDATE,calculated_length,73.36,79.23
OH Primary,217408696,N/A,UPDATE,installed_length,74,73
OH Primary,217408696,N/A,UPDATE,phase_orientation,CBA,ABC
OH Primary,217408696,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Primary Wire,476810469,217525401,UPDATE,phase,C,A
Audit History,165197220,N/A,INSERT,,,
Audit History,165197060,N/A,INSERT,,,
Audit History,165197092,N/A,INSERT,,,
Audit History,165197284,N/A,INSERT,,,
Primary Wire,217518082,217518079,UPDATE,phase,C,A
Audit History,165198774,N/A,INSERT,,,
Audit History,165196591,N/A,INSERT,,,
Audit History,165196719,N/A,INSERT,,,
OH Primary,217408998,N/A,UPDATE,installed_length,153,154
OH Primary,217408998,N/A,UPDATE,phase_orientation,BC,CB
OH Primary,217515649,N/A,UPDATE,installed_length,29,30
Primary Wire,217410930,217410929,UPDATE,status,Existing,Deleted
Audit History,165214420,N/A,INSERT,,,
Cable Segment Delta,527589510,N/A,INSERT,,,
Cable Segment Delta,527588662,N/A,INSERT,,,
Audit History,165196938,N/A,INSERT,,,
Audit History,165197034,N/A,INSERT,,,
Pole,229929872,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,417304300,417304286,UPDATE,phase,A,C
Primary Wire,217411309,217411307,UPDATE,insulation,Unknown,BARE
Audit History,165196501,N/A,INSERT,,,
Audit History,165197253,N/A,INSERT,,,
OH Primary,217515020,N/A,UPDATE,calculated_length,228.1,unset
OH Primary,217515020,N/A,UPDATE,installed_length,230,206
OH Primary,217515020,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Pole,229930091,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229929467,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Primary,217408794,N/A,UPDATE,installed_length,158,152
OH Primary,217408794,N/A,UPDATE,phase_orientation,BC,CB
Audit History,165196624,N/A,INSERT,,,
Audit History,165196656,N/A,INSERT,,,
Audit History,165196688,N/A,INSERT,,,
Audit History,165196752,N/A,INSERT,,,
Primary Wire,217410931,217410929,UPDATE,status,Existing,Deleted
Cable Segment Delta,527590316,N/A,INSERT,,,
Cable Segment Delta,527590348,N/A,INSERT,,,
Audit History,165196843,N/A,INSERT,,,
Audit History,165196875,N/A,INSERT,,,
Audit History,165196907,N/A,INSERT,,,
Audit History,165197003,N/A,INSERT,,,
Pole Attachment,375382364,385514376,UPDATE,status,Existing,Deleted
Pole Attachment,375382492,230019934,UPDATE,status,Existing,Deleted
OH Primary,217411118,N/A,UPDATE,installed_length,124,113
Cable Segment Delta,527589105,N/A,INSERT,,,
Cable Segment Delta,527589633,N/A,INSERT,,,
Audit History,165197222,N/A,INSERT,,,
Audit History,165197062,N/A,INSERT,,,
Audit History,165197094,N/A,INSERT,,,
Audit History,165196534,N/A,INSERT,,,
Primary Wire,217518308,217518305,UPDATE,phase,A,B
Pole,229930124,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165197313,N/A,INSERT,,,
Audit History,165197345,N/A,INSERT,,,
Audit History,165197377,N/A,INSERT,,,
Audit History,165197409,N/A,INSERT,,,
Primary Wire,217410932,217410929,UPDATE,status,Existing,Deleted
OH Primary,218328173,N/A,UPDATE,installed_length,113,110
Primary Wire,476810364,217519249,UPDATE,phase,B,C
Audit History,165196940,N/A,INSERT,,,
Audit History,165196972,N/A,INSERT,,,
Primary Wire,476810460,217524801,UPDATE,phase,A,B
Primary Wire,221625849,221625845,UPDATE,status,Existing,Deleted
OH Primary,217410089,N/A,UPDATE,installed_length,156,131
OH Primary,217410089,N/A,UPDATE,phase_orientation,ABC,CBA
Audit History,165197159,N/A,INSERT,,,
Audit History,165197255,N/A,INSERT,,,
Audit History,165196503,N/A,INSERT,,,
Pole,229929373,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,229929405,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,229929437,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Fuse,234081151,N/A,UPDATE,facility_tag_x,unset,262
OH Fuse,234081151,N/A,UPDATE,facility_tag_y,unset,277
OH Fuse,234081151,N/A,UPDATE,map_unit_x,unset,2130
OH Fuse,234081151,N/A,UPDATE,map_unit_y,unset,176
OH Fuse,234081151,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 6' 11.41"""
OH Fuse,234081151,N/A,GEOM UPDATE,actual_location,point (1),"point (2) - Moved 40' 4.69"""
Audit History,165196626,N/A,INSERT,,,
Audit History,165197506,N/A,INSERT,,,
Audit History,165197442,N/A,INSERT,,,
Audit History,165197474,N/A,INSERT,,,
Pole,229929656,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
OH Primary,217410532,N/A,UPDATE,installed_length,150,149
OH Fuse,233910720,N/A,UPDATE,type,Unknown,Cutout
Audit History,165196813,N/A,INSERT,,,
Audit History,165197005,N/A,INSERT,,,
Audit History,165196845,N/A,INSERT,,,
Audit History,165196877,N/A,INSERT,,,
Pole,229929907,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229930659,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Primary,217411088,N/A,UPDATE,installed_length,148,149
OH Primary,217411088,N/A,UPDATE,phase_designation,B,C
OH Primary,217411088,N/A,UPDATE,phase_orientation,B,C
OH Primary,217411184,N/A,UPDATE,installed_length,107,106
OH Primary,73168140,N/A,UPDATE,installed_length,137,138
Audit History,165196536,N/A,INSERT,,,
Audit History,165197064,N/A,INSERT,,,
Audit History,165197096,N/A,INSERT,,,
Audit History,165197128,N/A,INSERT,,,
Pole,229930158,N/A,UPDATE,status,Retired,Deleted
Pole,464190933,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,217409195,N/A,UPDATE,installed_length,222,187
Audit History,165196595,N/A,INSERT,,,
Audit History,165196723,N/A,INSERT,,,
Audit History,165196563,N/A,INSERT,,,
Audit History,165197539,N/A,INSERT,,,
Pole,229930473,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229929529,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229929593,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Cable Segment Delta,527588631,N/A,INSERT,,,
Cable Segment Delta,527588663,N/A,INSERT,,,
Cable Segment Delta,527588695,N/A,INSERT,,,
Audit History,165196942,N/A,INSERT,,,
Audit History,165196974,N/A,INSERT,,,
Audit History,165197038,N/A,INSERT,,,
Pole,229930564,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Primary Wire,417304304,417304286,UPDATE,phase,C,A
Primary Wire,217411249,217411247,UPDATE,insulation,Unknown,BARE
Pole,229929844,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165196505,N/A,INSERT,,,
Audit History,165197257,N/A,INSERT,,,
Audit History,165197161,N/A,INSERT,,,
Pole,229930223,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Primary Wire,217518183,217518182,UPDATE,phase,A,B
Audit History,165196692,N/A,INSERT,,,
Audit History,165196756,N/A,INSERT,,,
Audit History,165196628,N/A,INSERT,,,
Audit History,165196788,N/A,INSERT,,,
Pole,229929690,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Primary,217410341,N/A,UPDATE,installed_length,76,153
OH Primary,217410341,N/A,UPDATE,phase_orientation,BAC,CBA
OH Primary,217518338,N/A,UPDATE,installed_length,198,110
Audit History,165197007,N/A,INSERT,,,
Audit History,165196847,N/A,INSERT,,,
Audit History,165196879,N/A,INSERT,,,
Audit History,165196911,N/A,INSERT,,,
Pole,229930533,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Primary Wire,217411090,217411088,UPDATE,insulation,Unknown,BARE
OH Primary,217518061,N/A,UPDATE,installed_length,137,135
Audit History,165197194,N/A,INSERT,,,
Audit History,165197226,N/A,INSERT,,,
Audit History,165197508,N/A,INSERT,,,
Audit History,165197444,N/A,INSERT,,,
Primary Wire,217518184,217518182,UPDATE,phase,B,C
OH Primary,217515452,N/A,UPDATE,installed_length,140,142
OH Primary,217517496,N/A,UPDATE,installed_length,99,97
OH Primary,217518216,N/A,UPDATE,installed_length,145,132
Audit History,165197541,N/A,INSERT,,,
Audit History,165196725,N/A,INSERT,,,
Audit History,165196565,N/A,INSERT,,,
Audit History,165196597,N/A,INSERT,,,
Pole,229929499,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229930251,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Primary,217410872,N/A,UPDATE,installed_length,139,142
OH Primary,217410872,N/A,UPDATE,phase_orientation,BAC,CBA
Cable Segment Delta,527571605,N/A,INSERT,,,
Cable Segment Delta,527571637,N/A,INSERT,,,
Audit History,165196976,N/A,INSERT,,,
Audit History,165197040,N/A,INSERT,,,
Audit History,165196816,N/A,INSERT,,,
Audit History,165197696,N/A,INSERT,,,
Primary Wire,217411283,217411281,UPDATE,insulation,Unknown,BARE
Audit History,165197163,N/A,INSERT,,,
Audit History,165197259,N/A,INSERT,,,
Audit History,165197291,N/A,INSERT,,,
Audit History,165196539,N/A,INSERT,,,
Primary Wire,428217489,217411088,UPDATE,phase,B,C
Pole,229930913,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229930977,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Primary,217517561,N/A,UPDATE,installed_length,149,143
OH Primary,217517561,N/A,UPDATE,phase_orientation,ABC,CBA
Audit History,165196758,N/A,INSERT,,,
Audit History,165197414,N/A,INSERT,,,
Audit History,165197446,N/A,INSERT,,,
Audit History,165197478,N/A,INSERT,,,
Pole,229929628,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165197569,N/A,INSERT,,,
Audit History,165197601,N/A,INSERT,,,
Audit History,165196849,N/A,INSERT,,,
Audit History,165196913,N/A,INSERT,,,
Pole,229930599,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,229930631,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,217411000,N/A,UPDATE,calculated_length,104.3,108.4
OH Primary,217411000,N/A,UPDATE,installed_length,55,96
OH Primary,217411000,N/A,GEOM UPDATE,route,chain (1),"chain (2) - Length Changed 29' 11.56"""
Audit History,165197068,N/A,INSERT,,,
Audit History,165197196,N/A,INSERT,,,
Audit History,165197100,N/A,INSERT,,,
Audit History,165196508,N/A,INSERT,,,
Primary Wire,217517562,217517561,UPDATE,phase,A,C
Primary Wire,428217490,217411264,UPDATE,phase,B,C
Pole,229930098,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165196599,N/A,INSERT,,,
Audit History,165196727,N/A,INSERT,,,
Audit History,165197728,N/A,INSERT,,,
Audit History,165197760,N/A,INSERT,,,
Primary Wire,217411002,217411000,UPDATE,insulation,Unknown,BARE
Pole,229929565,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,229930285,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,354175036,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Transformer Bank,236028923,N/A,UPDATE,facility_tag_x,23,642
OH Transformer Bank,236028923,N/A,UPDATE,facility_tag_y,30,144
OH Transformer Bank,236028923,N/A,UPDATE,xcel_energy_device_id,3 - 0 - 23 - 0 - 30,3 - 0 - 642 - 0 - 144
OH Transformer Bank,236028923,N/A,UPDATE,xcel_energy_field_stencil,23 - 30,642 - 144
Audit History,165197042,N/A,INSERT,,,
Audit History,165196818,N/A,INSERT,,,
Audit History,165197634,N/A,INSERT,,,
Audit History,165197666,N/A,INSERT,,,
Pole,229930696,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229929816,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165196541,N/A,INSERT,,,
Audit History,165197165,N/A,INSERT,,,
Audit History,165197261,N/A,INSERT,,,
Audit History,165197476,N/A,INSERT,,,
Pole,229930851,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,229930947,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,217518249,N/A,UPDATE,calculated_length,171.6,209.9
OH Primary,217518249,N/A,UPDATE,installed_length,170,167
OH Primary,217518249,N/A,GEOM UPDATE,route,chain (1),"chain (2) - Length Changed 44' 11.23"""
Audit History,165196760,N/A,INSERT,,,
Audit History,165196792,N/A,INSERT,,,
Audit History,165196568,N/A,INSERT,,,
Audit History,165196632,N/A,INSERT,,,
Primary Wire,221625879,221625875,UPDATE,status,Existing,Deleted
Audit History,165197510,N/A,INSERT,,,
OH Transformer Bank Unit,427747853,427747834,UPDATE,phase,A,B
Audit History,165196851,N/A,INSERT,,,
Audit History,165196915,N/A,INSERT,,,
OH Primary,217411222,N/A,UPDATE,calculated_length,87.86,88.02
OH Primary,217411222,N/A,UPDATE,installed_length,87,92
OH Primary,217411222,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
OH Transformer Bank Unit,58691879,58691870,UPDATE,phase,B,A
Primary Wire,217518340,217518338,UPDATE,status,Existing,Deleted
Primary Wire,476810471,217525455,UPDATE,phase,A,B
Pole,118196886,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165197792,N/A,INSERT,,,
Audit History,165197632,N/A,INSERT,,,
Audit History,165197664,N/A,INSERT,,,
Audit History,165197198,N/A,INSERT,,,
Primary Wire,217518156,217518155,UPDATE,phase,A,B
Primary Wire,217518220,217518216,UPDATE,phase,B,C
Pole,229930004,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,217518252,217518249,UPDATE,phase,C,B
Audit History,165197545,N/A,INSERT,,,
Audit History,165196601,N/A,INSERT,,,
Audit History,165196729,N/A,INSERT,,,
Audit History,165197009,N/A,INSERT,,,
Pole,231257017,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,58691882,N/A,UPDATE,installed_length,49.59,107
OH Primary,58691882,N/A,UPDATE,phase_orientation,BAC,ABC
OH Primary,217517215,N/A,UPDATE,installed_length,149,154
OH Primary,217517215,N/A,UPDATE,phase_orientation,CBA,ABC
Audit History,165196980,N/A,INSERT,,,
Audit History,165197764,N/A,INSERT,,,
Audit History,165197796,N/A,INSERT,,,
Audit History,165197012,N/A,INSERT,,,
Pole,229929914,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229930666,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229929600,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
OH Primary,217517000,N/A,UPDATE,installed_length,151,149
OH Primary,217517000,N/A,UPDATE,phase_orientation,ABC,CBA
Audit History,165197167,N/A,INSERT,,,
Audit History,165197132,N/A,INSERT,,,
Audit History,165197228,N/A,INSERT,,,
Audit History,165196511,N/A,INSERT,,,
Primary Wire,217518157,217518155,UPDATE,phase,B,C
Primary Wire,217518221,217518216,UPDATE,phase,C,A
Audit History,165197482,N/A,INSERT,,,
Audit History,165197514,N/A,INSERT,,,
Audit History,165197418,N/A,INSERT,,,
Audit History,165196660,N/A,INSERT,,,
Pole,229930480,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,217410504,N/A,UPDATE,installed_length,199,202
OH Primary,217517187,N/A,UPDATE,installed_length,149,154
OH Primary,217517187,N/A,UPDATE,phase_orientation,CBA,ABC
OH Primary,217517720,N/A,UPDATE,installed_length,191,192
Audit History,165196917,N/A,INSERT,,,
Audit History,165196853,N/A,INSERT,,,
Audit History,165197573,N/A,INSERT,,,
Audit History,165197605,N/A,INSERT,,,
Primary Wire,217518035,217518032,UPDATE,phase,C,A
Pole,229929851,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,217518627,N/A,UPDATE,calculated_length,unset,91.9
OH Primary,217518627,N/A,UPDATE,installed_length,95,109
OH Primary,217518627,N/A,UPDATE,phase_orientation,BAC,ABC
OH Primary,217518627,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Pole,229930317,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165197200,N/A,INSERT,,,
Audit History,165197232,N/A,INSERT,,,
Audit History,165197072,N/A,INSERT,,,
Audit History,165197104,N/A,INSERT,,,
OH Transformer Bank Unit,428217494,235937919,UPDATE,phase,B,C
OH Primary,217517587,N/A,UPDATE,installed_length,155,149
Audit History,165196603,N/A,INSERT,,,
Audit History,165196731,N/A,INSERT,,,
Pole,231385618,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165197323,N/A,INSERT,,,
Pole,229931009,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229931105,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,229930385,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,217518032,N/A,UPDATE,installed_length,147,145
Audit History,165196822,N/A,INSERT,,,
Audit History,165197734,N/A,INSERT,,,
Audit History,165196950,N/A,INSERT,,,
Audit History,165196982,N/A,INSERT,,,
Primary Wire,217518036,217518032,UPDATE,insulation,Unknown,BARE
Pole,229928945,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165198049,N/A,INSERT,,,
Audit History,165197297,N/A,INSERT,,,
Audit History,165197921,N/A,INSERT,,,
Audit History,165197953,N/A,INSERT,,,
Pole,229930791,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Primary,217518127,N/A,UPDATE,installed_length,97,94
Primary Wire,217518219,217518216,UPDATE,phase,A,B
Primary Wire,217518251,217518249,UPDATE,phase,B,A
Primary Wire,428217491,217411247,UPDATE,phase,B,C
Audit History,165196636,N/A,INSERT,,,
Audit History,165196668,N/A,INSERT,,,
Audit History,165196764,N/A,INSERT,,,
Audit History,165196796,N/A,INSERT,,,
OH Primary,217409326,N/A,UPDATE,installed_length,155.3,142
OH Primary,217409358,N/A,UPDATE,installed_length,142,150
OH Primary,217409593,N/A,UPDATE,status,Existing,Deleted
OH Primary,217409593,N/A,UPDATE,calculated_length,84.78,unset
OH Primary,217410943,N/A,UPDATE,calculated_length,150.7,144.6
OH Primary,217410943,N/A,UPDATE,installed_length,118,156
OH Primary,217410943,N/A,UPDATE,phase_orientation,BAC,CBA
OH Primary,217410943,N/A,GEOM UPDATE,route,chain (1),"chain (2) - Length Changed 38' 0.94"""
Audit History,165196664,N/A,INSERT,,,
Audit History,165196919,N/A,INSERT,,,
Audit History,165196855,N/A,INSERT,,,
Audit History,165196696,N/A,INSERT,,,
OH Primary,217518661,N/A,UPDATE,installed_length,66,62
OH Primary,217518661,N/A,UPDATE,phase_orientation,BAC,ABC
Audit History,165197890,N/A,INSERT,,,
Audit History,165197986,N/A,INSERT,,,
Audit History,165197826,N/A,INSERT,,,
Audit History,165197858,N/A,INSERT,,,
Primary Wire,217518128,217518127,UPDATE,phase,A,B
Pole,229930232,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165197453,N/A,INSERT,,,
Audit History,165197549,N/A,INSERT,,,
Audit History,165196573,N/A,INSERT,,,
Audit History,165196701,N/A,INSERT,,,
Primary Wire,217518507,217518506,UPDATE,phase,A,C
OH Primary,217518539,N/A,UPDATE,installed_length,58,63
Audit History,165197672,N/A,INSERT,,,
Audit History,165197704,N/A,INSERT,,,
Audit History,165197736,N/A,INSERT,,,
Audit History,165196824,N/A,INSERT,,,
Pole,229930542,N/A,UPDATE,status,Retired,Deleted
Pole,229930574,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Audit History,165197923,N/A,INSERT,,,
Audit History,165197955,N/A,INSERT,,,
Audit History,165198051,N/A,INSERT,,,
Audit History,165198019,N/A,INSERT,,,
OH Primary,217516175,N/A,UPDATE,installed_length,140,144
OH Primary,217516175,N/A,UPDATE,phase_orientation,ABC,AC
OH Primary,217516271,N/A,UPDATE,installed_length,198,199
OH Primary,217518097,N/A,UPDATE,installed_length,149,150
Primary Wire,428217492,217410017,UPDATE,phase,B,C
Primary Wire,217517564,217517561,UPDATE,phase,C,A
Audit History,165197518,N/A,INSERT,,,
Audit History,165197422,N/A,INSERT,,,
Audit History,165197486,N/A,INSERT,,,
Audit History,165196798,N/A,INSERT,,,
Pole,229931140,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,229930260,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165197577,N/A,INSERT,,,
Audit History,165196921,N/A,INSERT,,,
Audit History,165197609,N/A,INSERT,,,
Audit History,165196857,N/A,INSERT,,,
Pole,229930703,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Primary Wire,217518631,217518627,UPDATE,insulation,Unknown,BARE
Audit History,165197172,N/A,INSERT,,,
Audit History,165197204,N/A,INSERT,,,
Audit History,165197236,N/A,INSERT,,,
Audit History,165197076,N/A,INSERT,,,
Pole,229930986,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Primary,217518322,N/A,UPDATE,calculated_length,21.23,unset
OH Primary,217518322,N/A,UPDATE,installed_length,21,20
OH Primary,217518322,N/A,GEOM UPDATE,route,chain (1),"chain (2) - Length Changed 31' 0.93"""
Audit History,165196703,N/A,INSERT,,,
Audit History,165197044,N/A,INSERT,,,
Audit History,165197327,N/A,INSERT,,,
Audit History,165197359,N/A,INSERT,,,
Primary Wire,217518541,217518539,UPDATE,status,Existing,Deleted
OH Primary,217517629,N/A,UPDATE,installed_length,153,150
OH Primary,217518381,N/A,UPDATE,installed_length,141,138
OH Primary,217518381,N/A,UPDATE,phase_orientation,ACB,BAC
Audit History,165197018,N/A,INSERT,,,
Audit History,165196954,N/A,INSERT,,,
Audit History,165196986,N/A,INSERT,,,
Audit History,165196826,N/A,INSERT,,,
Pole,229930608,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Audit History,165197301,N/A,INSERT,,,
Audit History,165196543,N/A,INSERT,,,
Audit History,165197957,N/A,INSERT,,,
Pole,229930011,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,217518323,217518322,UPDATE,phase,A,B
OH Primary,217518291,N/A,UPDATE,installed_length,69,66
OH Primary,217518291,N/A,UPDATE,phase_orientation,CAB,BAC
Primary Wire,217518253,217518249,UPDATE,insulation,Unknown,BARE
Pole,229930037,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,428217493,217411234,UPDATE,phase,B,C
Audit History,165197424,N/A,INSERT,,,
Audit History,165197456,N/A,INSERT,,,
Audit History,165197488,N/A,INSERT,,,
Audit History,165197520,N/A,INSERT,,,
Pole,229930326,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229931046,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165196891,N/A,INSERT,,,
Audit History,165196923,N/A,INSERT,,,
Audit History,165196859,N/A,INSERT,,,
Audit History,165197611,N/A,INSERT,,,
Primary Wire,217411198,217411196,UPDATE,insulation,Unknown,BARE
OH Primary,217411294,N/A,UPDATE,installed_length,162,145
OH Primary,217411294,N/A,UPDATE,phase_designation,B,C
OH Primary,217411294,N/A,UPDATE,phase_orientation,B,C
Electric XY,83000927,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 0' 2.78"""
Audit History,165197142,N/A,INSERT,,,
Audit History,165197174,N/A,INSERT,,,
Audit History,165197206,N/A,INSERT,,,
Audit History,165197894,N/A,INSERT,,,
Primary Wire,217518292,217518291,UPDATE,phase,A,B
Primary Wire,217518324,217518322,UPDATE,phase,B,A
Pole,229930044,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229930140,N/A,UPDATE,status,Retired,Deleted
Audit History,165198081,N/A,INSERT,,,
Audit History,165198145,N/A,INSERT,,,
Audit History,165198177,N/A,INSERT,,,
Audit History,165198209,N/A,INSERT,,,
OH Primary,217517599,N/A,UPDATE,phase_orientation,ABC,CBA
Cable Segment Delta,527571609,N/A,INSERT,,,
Audit History,165197644,N/A,INSERT,,,
Audit History,165197772,N/A,INSERT,,,
Audit History,165197804,N/A,INSERT,,,
Audit History,165197676,N/A,INSERT,,,
Primary Wire,217411103,217411101,UPDATE,insulation,Unknown,BARE
Audit History,165197927,N/A,INSERT,,,
Audit History,165197959,N/A,INSERT,,,
Audit History,165198023,N/A,INSERT,,,
Audit History,165198055,N/A,INSERT,,,
OH Fuse Unit,428217469,233908101,UPDATE,phase,B,C
Primary Wire,217518293,217518291,UPDATE,phase,B,A
Pole,229930205,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Primary Wire,217518158,217518155,UPDATE,phase,C,A
OH Fuse,233911269,N/A,UPDATE,type,Unknown,Cutout
Audit History,165197490,N/A,INSERT,,,
Audit History,165197522,N/A,INSERT,,,
Audit History,165197426,N/A,INSERT,,,
Audit History,165198114,N/A,INSERT,,,
Primary Wire,217518384,217518381,UPDATE,phase,A,B
Pole,229930456,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,229929007,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229929039,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
OH Fuse,233911456,N/A,UPDATE,type,Unknown,Cutout
